"","x"
"1243",-0.460820255261736
"1244",0.91742664758837
"1245",2.31481481481481
"1246",0.947867298578213
"1247",0.956933014354059
"1248",-14.4927529230554
"1249",4.64135423454201
"1250",0.884955752212402
"1251",0.892852678571421
"1252",-1.35134678597537
"1253",-11.1111111111111
"1254",-11.199996
"1255",7.19424486310233
"1256",-4.26356993269651
"1257",4.08922304832713
"1258",-3.48837998016977
"1259",0
"1260",1.87265910589292
"1261",0.381683191538805
"1262",1.53256321839081
"1263",1.55642795500281
"1264",2.76679457576262
"1265",1.62601219512196
"1266",-2.47933047606072
"1267",-0.403229854968941
"1268",0.803208835341358
"1269",-0.809712517825397
"1270",-1.2048232931727
"1271",1.98412690539179
"1272",1.21457889819519
"1273",-1.22951229508197
"1274",0.404862331786946
"1275",2.43902439024391
"1276",2.50000000000001
"1277",-4.27350427350427
"1278",2.04918032786885
"1279",-2.09205020920502
"1280",2.04918032786885
"1281",2.09205020920502
"1282",2.99144871794871
"1283",-3.08369589939665
"1284",-0.427350427350433
"1285",2.12765957446809
"1286",0
"1287",2.17391304347826
"1288",0.888893333333335
"1289",4.03587013613768
"1290",0
"1291",-2.33644859813084
"1292",1.82648401826483
"1293",0.465116279069774
"1294",1.86915887850467
"1295",-1.42856666666667
"1296",0
"1297",-1.87794375013821
"1298",-1.84331327910999
"1299",-3.16741628959275
"1300",-1.75439481378925
"1301",4.74138341631968
"1302",1.80995022624435
"1303",5.52995827050884
"1304",0.975614634146343
"1305",-0.49261578781358
"1306",-1.47059313725491
"1307",-1.93236222548975
"1308",0
"1309",0
"1310",-3.79146919431278
"1311",-1.36986757990868
"1312",0.450454934664187
"1313",0.904977375565624
"1314",-0.913242009132433
"1315",0.452488687782812
"1316",-3.63635909090909
"1317",1.75438165589394
"1318",-0.892857142857156
"1319",0
"1320",1.76990707964602
"1321",1.35135579498398
"1322",0.913237442922367
"1323",0
"1324",0
"1325",2.30414735925588
"1326",-0.471688656995815
"1327",4.22534761621351
"1328",0
"1329",-0.980392156862759
"1330",-0.48544174757281
"1331",-2.41545882050924
"1332",2.83019326272673
"1333",1.94174271844661
"1334",0.495054430937894
"1335",0.995024875621905
"1336",4.02010050251255
"1337",1.57068586387435
"1338",-5.31914921910368
"1339",-10.6060661922256
"1340",1.36986301369862
"1341",9.25925925925926
"1342",-4.59183673469387
"1343",1.95121951219512
"1344",0
"1345",0.995024875621905
"1346",0.502517587939693
"1347",-1.01010611162152
"1348",0
"1349",0.500000000000007
"1350",5.0251256281407
"1351",-0.529100529100537
"1352",-1.05263684210526
"1353",0
"1354",0.520838514539655
"1355",0.523560209424091
"1356",2.63157894736842
"1357",-4.32431891891892
"1358",3.10879808853876
"1359",2.13904801395466
"1360",2.73224058646123
"1361",5.05617444135812
"1362",0
"1363",5.32544378698224
"1364",-3.125
"1365",4.24242424242424
"1366",-1.26582278481012
"1367",1.875
"1368",0
"1369",-0.636942675159245
"1370",0.632911392405072
"1371",1.9108280254777
"1372",2.92207792207793
"1373",-0.334448160535122
"1374",-0.666666666666664
"1375",-12.5827814569536
"1376",5.29411764705882
"1377",-3.72671428571428
"1378",-1.1975987306827
"1379",1.18342603550295
"1380",-2.39520344938902
"1381",1.75439181286551
"1382",7.73808974631486
"1383",2.58064516129033
"1384",-0.662251655629137
"1385",4.60526315789473
"1386",1.72413793103448
"1387",3.85964912280702
"1388",5.10948905109489
"1389",-0.38461538461539
"1390",-4.98084291187738
"1391",0
"1392",2.55474452554744
"1393",2.62172284644195
"1394",0.38461538461539
"1395",2.7027027027027
"1396",1.98412698412698
"1397",1.21457489878543
"1398",7.78688524590163
"1399",-2.22222222222222
"1400",8.26086956521739
"1401",-8.53080568720378
"1402",3.05676855895196
"1403",0.450450450450441
"1404",2.71493212669684
"1405",-2.32558139534884
"1406",-6.36363636363636
"1407",-6.83760683760684
"1408",2
"1409",-21.2244897959184
"1410",3.7037037037037
"1411",-2.44755244755244
"1412",5.11945392491468
"1413",1.79856115107914
"1414",1.83150183150183
"1415",1.86567164179104
"1416",3.42205323193917
"1417",-9.05511811023622
"1418",0.361010830324902
"1419",-5.43478260869565
"1420",0
"1421",4.12371134020619
"1422",6.8100358422939
"1423",-1.53846153846153
"1424",1.13636363636363
"1425",3.06513409961686
"1426",5.13833992094862
"1427",2.50000000000001
"1428",-0.427350427350433
"1429",2.55319148936171
"1430",-3.93013100436682
"1431",1.68067226890757
"1432",2.99145299145299
"1433",1.76211453744493
"1434",0
"1435",5.38116591928251
"1436",0.947867298578213
"1437",1.43540669856458
"1438",-5.8252427184466
"1439",-0.917431192660547
"1440",-1.81818181818181
"1441",1.78571428571428
"1442",1.81818181818181
"1443",7.87037037037038
"1444",-3.01507537688443
"1445",-3.90243902439025
"1446",0.938967136150231
"1447",-2.84360189573459
"1448",0.921658986175112
"1449",-6.04651162790698
"1450",1.75438596491229
"1451",-0.446428571428578
"1452",0.444444444444451
"1453",1.3392857142857
"1454",0
"1455",2.26244343891403
"1456",-0.925925925925923
"1457",-5.04587155963302
"1458",3.05676855895196
"1459",2.70270270270269
"1460",-2.31481481481481
"1461",-1.80995475113122
"1462",3.55555555555556
"1463",3.2258064516129
"1464",0
"1465",-3.33333333333333
"1466",-2.76497695852535
"1467",-6.27802690582959
"1468",16.4556962025316
"1469",0.505050505050512
"1470",1.01522842639594
"1471",-3.07692307692308
"1472",1.49253731343284
"1473",1.01010101010101
"1474",1.02040816326532
"1475",3.60824742268041
"1476",1.06951871657754
"1477",1.62162162162163
"1478",0
"1479",7.14285714285715
"1480",3.55029585798815
"1481",1.84049079754602
"1482",-11.25
"1483",0.561797752808997
"1484",-3.954802259887
"1485",4.89130434782608
"1486",4.57142857142858
"1487",-5.38922155688624
"1488",-5.11363636363636
"1489",0.540540540540548
"1490",8.69565217391303
"1491",1.19047619047619
"1492",4.21686746987952
"1493",2.51572327044025
"1494",1.93548387096775
"1495",-1.31578947368422
"1496",2.5974025974026
"1497",0
"1498",-8.66666666666667
"1499",3.68098159509203
"1500",0.636942675159233
"1501",0
"1502",3.20512820512821
"1503",-1.32450331125829
"1504",1.96078431372549
"1505",-6.66666666666667
"1506",-3.75000000000001
"1507",1.20481927710845
"1508",-1.21951219512197
"1509",-0.602409638554204
"1510",-0.598802395209589
"1511",-8.33333333333333
"1512",-2.74725274725275
"1513",3.20855614973261
"1514",0
"1515",1.65745856353592
"1516",-1.12359550561797
"1517",0
"1518",-1.11111111111111
"1519",-3.84615384615384
"1520",3.17460317460316
"1521",0.546448087431702
"1522",1.09890109890109
"1523",-1.11111111111111
"1524",-4.3956043956044
"1525",4.73684210526315
"1526",2.20994475138123
"1527",-2.82485875706215
"1528",1.09890109890109
"1529",-0.555555555555563
"1530",1.10497237569062
"1531",1.67597765363127
"1532",1.13636363636365
"1533",2.8735632183908
"1534",2.36686390532544
"1535",3.63636363636363
"1536",1.25786163522013
"1537",0
"1538",-1.27388535031848
"1539",-1.25786163522013
"1540",-4.96894409937886
"1541",1.77514792899407
"1542",5.42168674698796
"1543",0.636942675159233
"1544",-0.641025641025639
"1545",1.9108280254777
"1546",0.649350649350647
"1547",1.96078431372549
"1548",-2
"1549",-5.88235294117646
"1550",3.7037037037037
"1551",3.84615384615384
"1552",-9.33333333333332
"1553",1.82926829268291
"1554",0.621118012422369
"1555",-1.875
"1556",0.613496932515346
"1557",-1.23456790123456
"1558",-14.0243902439024
"1559",2.13903743315507
"1560",4.37158469945355
"1561",-0.57142857142858
"1562",0
"1563",3.97727272727274
"1564",1.18343195266272
"1565",-1.79640718562875
"1566",1.17647058823529
"1567",0
"1568",1.78571428571429
"1569",-1.21212121212121
"1570",0.598802395209568
"1571",0.602409638554225
"1572",1.81818181818182
"1573",-1.85185185185186
"1574",1.21212121212121
"1575",1.84049079754602
"1576",-1.875
"1577",0
"1578",-0.613496932515324
"1579",-4.87804878048781
"1580",2.32558139534883
"1581",1.19047619047619
"1582",-1.80722891566263
"1583",1.18343195266272
"1584",-0.598802395209589
"1585",0.595238095238104
"1586",1.79640718562875
"1587",-0.609756097560984
"1588",0
"1589",-0.606060606060615
"1590",14.4578313253012
"1591",2.81690140845069
"1592",0
"1593",3.6231884057971
"1594",0
"1595",-3.7593984962406
"1596",-3.6231884057971
"1597",2.7972027972028
"1598",1.43884892086332
"1599",3.64963503649635
"1600",2.27272727272726
"1601",0.77519379844961
"1602",-1.56249999999999
"1603",3.84615384615385
"1604",1.59999999999999
"1605",0.813008130081312
"1606",0.819672131147538
"1607",-0.826446280991733
"1608",0.819672131147538
"1609",1.65289256198347
"1610",-0.840336134453779
"1611",2.50000000000001
"1612",-1.70940170940172
"1613",0
"1614",2.52100840336135
"1615",4.31034482758621
"1616",3.60360360360361
"1617",0
"1618",4.67289719626168
"1619",-1.9607843137255
"1620",-2.88461538461537
"1621",-2.80373831775702
"1622",-4.54545454545455
"1623",-0.869565217391301
"1624",3.44827586206897
"1625",1.78571428571428
"1626",1.81818181818181
"1627",2.77777777777778
"1628",-3.80952380952381
"1629",1.83486238532111
"1630",0
"1631",-1.86915887850468
"1632",-2.75229357798164
"1633",0
"1634",3.57142857142856
"1635",-1.85185185185185
"1636",-0.909090909090906
"1637",0.900900900900898
"1638",0
"1639",-2.72727272727273
"1640",0.884955752212402
"1641",-1.7857142857143
"1642",-1.75438596491227
"1643",0
"1644",2.58620689655171
"1645",0
"1646",0
"1647",-1.76991150442477
"1648",-0.869565217391301
"1649",-3.44827586206897
"1650",0
"1651",0
"1652",2.50000000000001
"1653",-1.70940170940172
"1654",2.52100840336135
"1655",-2.58620689655173
"1656",1.68067226890757
"1657",0.854700854700852
"1658",0.862068965517238
"1659",-1.7391304347826
"1660",0.854700854700852
"1661",0
"1662",-1.72413793103449
"1663",0
"1664",-1.69491525423728
"1665",-5
"1666",2.38095238095237
"1667",-3.25203252032519
"1668",0
"1669",-1.57480314960631
"1670",-0.77519379844961
"1671",0.769230769230766
"1672",1.55038759689923
"1673",-1.57480314960631
"1674",0.77519379844961
"1675",0.781250000000011
"1676",0.787401574803147
"1677",-4.76190476190476
"1678",-3.78787878787879
"1679",-2.91970802919708
"1680",-13.4751773049645
"1681",0
"1682",0.624999999999998
"1683",0.628930817610061
"1684",5.69620253164557
"1685",1.34228187919464
"1686",0.680272108843535
"1687",-0.684931506849313
"1688",-6.80272108843537
"1689",5.73248407643311
"1690",4.72972972972974
"1691",-2.83687943262412
"1692",-2.06896551724138
"1693",-0.675675675675673
"1694",0.671140939597313
"1695",2.02702702702703
"1696",4.82758620689655
"1697",3.6231884057971
"1698",-7.5187969924812
"1699",2.7972027972028
"1700",0
"1701",0
"1702",0
"1703",7.19424460431655
"1704",7.75193798449612
"1705",2.52100840336135
"1706",-9.48275862068965
"1707",0.787401574803147
"1708",3.17460317460318
"1709",0
"1710",0
"1711",2.45901639344261
"1712",0
"1713",-2.52100840336134
"1714",4.09836065573771
"1715",-11.1111111111111
"1716",0.769230769230766
"1717",0.77519379844961
"1718",-1.56249999999999
"1719",0.769230769230766
"1720",-2.32558139534883
"1721",3.78787878787879
"1722",-0.787401574803161
"1723",-0.781249999999997
"1724",-2.32558139534883
"1725",8.33333333333333
"1726",4.95867768595041
"1727",6.08695652173912
"1728",-3.70370370370369
"1729",-23.2142857142857
"1730",-4.34782608695652
"1731",2.77777777777778
"1732",-2.14285714285715
"1733",0.699300699300709
"1734",-0.704225352112686
"1735",0.699300699300709
"1736",3.52112676056338
"1737",-2.18978102189782
"1738",0.714285714285712
"1739",0.719424460431652
"1740",-3.6231884057971
"1741",-0.699300699300697
"1742",-1.38888888888888
"1743",-12.3287671232877
"1744",2.43902439024389
"1745",-1.25
"1746",-7.4074074074074
"1747",-0.574712643678169
"1748",0
"1749",1.71428571428572
"1750",2.32558139534883
"1751",1.78571428571429
"1752",1.21212121212121
"1753",0.613496932515346
"1754",3.7037037037037
"1755",0
