Date,Open,High,Low,Close,Adj Close,Volume
2009-04-21,46.910343,47.414757,45.775417,47.162552,47.162552,817823
2009-04-22,47.162552,49.810715,45.901520,49.432404,49.432404,1782837
2009-04-23,48.675789,49.810715,47.540859,47.666962,47.666962,1582186
2009-04-24,47.919167,47.919167,46.027622,46.153725,46.153725,1323155
2009-04-27,45.775417,46.153725,44.262180,46.027622,46.027622,1162718
2009-04-28,45.397106,47.919167,43.127251,47.793064,47.793064,2739813
2009-04-29,48.927994,49.306301,46.658138,48.675789,48.675789,2825348
2009-04-30,48.801891,49.054096,47.288654,47.666962,47.666962,691321
2009-05-04,48.297478,51.954468,48.171375,51.954468,51.954468,1886350
2009-05-05,52.332775,52.458878,50.315128,51.576157,51.576157,1460983
2009-05-06,51.702263,56.998589,51.450054,56.115868,56.115868,3176080
2009-05-07,58.007416,60.151169,52.963291,54.980942,54.980942,2126550
2009-05-08,56.872486,58.637932,55.485352,55.863663,55.863663,952361
2009-05-11,57.250797,57.250797,51.702263,52.837189,52.837189,697472
2009-05-12,52.584984,55.359249,51.702263,51.954468,51.954468,862823
2009-05-13,52.584984,53.341599,48.045273,49.054096,49.054096,1203188
2009-05-14,49.054096,51.702263,47.919167,51.450054,51.450054,796953
2009-05-15,52.332775,52.711086,48.927994,49.684612,49.684612,745307
2009-05-18,49.684612,52.458878,49.054096,52.206673,52.206673,828399
2009-05-19,53.215496,53.972115,51.702263,52.080570,52.080570,977311
2009-05-20,52.584984,53.593807,52.332775,53.089394,53.089394,416393
2009-05-22,52.837189,55.989765,52.206673,55.611458,55.611458,853520
2009-05-25,54.728733,55.233147,53.467705,54.728733,54.728733,373352
2009-05-26,54.728733,54.854836,52.837189,53.846012,53.846012,367386
2009-05-27,54.098221,54.602631,52.963291,53.719910,53.719910,299465
2009-05-28,53.089394,53.341599,52.080570,52.332775,52.332775,590415
2009-05-29,53.089394,53.341599,51.323952,51.450054,51.450054,588939
2009-06-01,52.206673,53.089394,52.080570,52.837189,52.837189,240291
2009-06-02,52.963291,53.467705,51.954468,52.963291,52.963291,313023
2009-06-03,52.963291,52.963291,51.197849,51.702263,51.702263,360494
2009-06-04,50.945641,51.702263,49.180199,49.936817,49.936817,897472
2009-06-05,49.810715,50.819538,45.397106,47.288654,47.288654,1875224
2009-06-08,47.919167,47.919167,46.153725,47.036446,47.036446,633434
2009-06-09,47.414757,47.414757,46.153725,46.279827,46.279827,645892
2009-06-10,46.910343,48.927994,46.658138,48.675789,48.675789,608344
2009-06-11,49.054096,49.936817,47.919167,49.054096,49.054096,528135
2009-06-12,49.432404,49.558510,48.801891,49.306301,49.306301,246943
2009-06-15,49.180199,50.315128,48.045273,48.549683,48.549683,526966
2009-06-16,48.297478,48.927994,45.649315,48.171375,48.171375,610620
2009-06-17,48.171375,48.171375,46.532036,47.288654,47.288654,510304
2009-06-18,47.414757,47.919167,46.027622,46.153725,46.153725,540912
2009-06-22,46.784241,47.162552,44.136078,44.262180,44.262180,733765
2009-06-23,44.262180,44.640488,42.875046,44.009972,44.009972,614137
2009-06-24,44.136078,44.766590,43.127251,43.505562,43.505562,683568
2009-06-25,44.136078,44.136078,42.875046,43.253353,43.253353,373606
2009-06-26,43.379459,43.883869,42.875046,43.001148,43.001148,434851
2009-06-29,43.127251,43.505562,42.496735,43.253353,43.253353,522153
2009-06-30,43.757767,43.757767,41.992325,43.001148,43.001148,728057
2009-07-01,43.001148,43.631664,42.622841,43.505562,43.505562,331462
2009-07-02,43.757767,44.766590,43.001148,44.262180,44.262180,499523
2009-07-03,43.757767,44.766590,43.757767,43.883869,43.883869,317419
2009-07-06,44.514385,44.514385,42.370632,42.748943,42.748943,359599
2009-07-07,43.379459,44.262180,42.496735,43.127251,43.127251,323602
2009-07-08,42.875046,42.875046,41.235706,41.487911,41.487911,372452
2009-07-09,41.614014,42.622841,41.361809,41.614014,41.614014,292082
2009-07-10,41.614014,41.866222,41.109604,41.487911,41.487911,221620
2009-07-13,42.118427,43.379459,41.235706,43.001148,43.001148,305440
2009-07-14,43.001148,44.514385,42.748943,44.262180,44.262180,294739
2009-07-15,44.766590,45.144901,44.009972,45.144901,45.144901,359964
2009-07-16,45.397106,45.775417,44.388283,44.640488,44.640488,190965
2009-07-17,45.271004,45.523209,44.640488,45.018799,45.018799,265208
2009-07-20,45.397106,45.901520,45.271004,45.649315,45.649315,176349
2009-07-21,45.397106,45.901520,43.883869,44.262180,44.262180,221507
2009-07-22,44.388283,44.388283,42.244530,43.757767,43.757767,321086
2009-07-23,43.505562,44.766590,42.622841,44.388283,44.388283,350741
2009-07-24,44.388283,44.388283,43.001148,43.883869,43.883869,331454
2009-07-27,44.009972,44.262180,42.622841,42.748943,42.748943,282132
2009-07-28,43.379459,43.631664,42.622841,42.875046,42.875046,165048
2009-07-29,43.127251,45.144901,42.875046,45.144901,45.144901,276457
