"","x"
"135",1.18342603550295
"136",0
"137",0
"138",1.79641306608306
"139",-2.43901829268293
"140",0.595226225906319
"141",-0.598790383305961
"142",-1.19048221371918
"143",1.17647647058824
"144",0
"145",-0.595244083050236
"146",3.55030177514792
"147",-1.22700007527608
"148",-3.03030303030303
"149",-10.0000058823529
"150",-2.67379664846007
"151",0.520838514539655
"152",2.09423560209425
"153",2.13904801395466
"154",1.63933888739557
"155",2.77777777777778
"156",0.57142857142858
"157",-1.14942528735634
"158",1.13636363636365
"159",-1.14942528735634
"160",-2.27272727272726
"161",-3.88889444444445
"162",3.7433206554374
"163",1.66666111111111
"164",0
"165",1.12994908870344
"166",-1.14286285714286
"167",-2.2598812282553
"168",-0.552491712707176
"169",-5.4945051926096
"170",0.520838514539655
"171",-1.57068062827224
"172",4.12371134020617
"173",3.22580645161291
"174",3.33333333333334
"175",2.29885057471264
"176",0.588235294117655
"177",-1.77515384615386
"178",1.74419175905863
"179",-2.36685798816569
"180",2.89017357746668
"181",1.19047030895656
"182",-1.20481325301204
"183",0
"184",1.19047030895656
"185",-0.602415662650596
"186",-0.598790383305961
"187",0
"188",-1.78572034438813
"189",2.3391754385965
"190",0
"191",0.598808347376739
"192",-1.80722891566263
"193",1.77514792899407
"194",0.602409638554225
"195",0
"196",0.606060606060615
"197",8.53658536585365
"198",-2.66666666666667
"199",0.649350649350647
"200",1.30718954248367
"201",-0.662251655629137
"202",-1.97368421052632
"203",0.645161290322578
"204",-0.649350649350647
"205",1.29032258064516
"206",0.653594771241839
"207",-0.657894736842115
"208",-0.653594771241828
"209",0.649350649350647
"210",1.96078431372549
"211",3
"212",-3.09278350515463
"213",2
"214",3.74149659863945
"215",3.18021201413428
"216",0.364963503649627
"217",-1.0989010989011
"218",-1.81159420289855
"219",-0.355871886120989
"220",-2.83687943262412
"221",-2.06896551724138
"222",-1.35135135135135
"223",-2
"224",0
"225",1.30718954248367
"226",1.32450331125827
"227",-0.671140939597313
"228",0.666666666666664
"229",2.68456375838926
"230",-0.344827586206901
"231",-3.78006872852233
"232",1.98675496688741
"233",1.35135135135136
"234",-1.36986301369864
"235",-0.337837837837831
"236",-0.673400673400671
"237",-1.00334448160535
"238",0.993377483443711
"239",2.34113712374582
"240",-2.73972602739726
"241",-1.33333333333333
"242",0
"243",0.657894736842103
"244",1.98675496688741
"245",1.01351351351352
"246",2.38907849829351
"247",-0.349650349650342
"248",0.348432055749122
"249",1.39860139860141
"250",-1.06382978723405
"251",1.75438596491228
"252",0.357142857142862
"253",-2.86738351254481
"254",-0.348432055749134
"255",-0.694444444444442
"256",0
"257",2.75862068965517
"258",1.06382978723405
"259",-1.43369175627241
"260",1.76678445229682
"261",0
"262",1.07913669064748
"263",-0.363636363636369
"264",1.81159420289855
"265",0
"266",-2.5830258302583
"267",2.87769784172662
"268",-0.740740740740738
"269",-6.25
"270",1.73010380622837
"271",-0.352112676056343
"272",0
"273",0.70175438596491
"274",-3.53356890459364
"275",2.73037542662116
"276",-3.1578947368421
"277",-1.36054421768708
"278",1.00671140939598
"279",2.03389830508475
"280",-2.07612456747405
"281",1.69491525423729
"282",-1.03448275862069
"283",-3.0716723549488
"284",-1.98675496688742
"285",-2.5974025974026
"286",1.26582278481013
"287",2.56410256410257
"288",-1.97368421052632
"289",1.29032258064516
"290",-0.653594771241828
"291",2.92207792207793
"292",1.33779264214046
"293",-0.677966101694913
"294",-1.68350168350168
"295",1.65562913907285
"296",1.34680134680134
"297",0
"298",0.34129692832765
"299",-2.3972602739726
"300",1.00334448160534
"301",0.675675675675685
"302",-0.340136054421774
"303",0.677966101694913
"304",0.34129692832765
"305",-0.684931506849313
"306",0.340136054421761
"307",-1.36518771331058
"308",1.01010101010101
"309",2.04081632653061
"310",-2.43055555555555
"311",1.69491525423729
"312",-1.72413793103448
"313",1.35593220338983
"314",2.0618556701031
"315",1.05263157894737
"316",-1.41843971631206
"317",0
"318",0.349650349650355
"319",0.350877192982461
"320",-0.704225352112686
"321",0.699300699300709
"322",0
"323",-1.05633802816902
"324",1.04529616724739
"325",0
"326",-1.05633802816902
"327",-3.13588850174217
"328",2.02702702702703
"329",1.03448275862069
"330",-2.09059233449478
"331",1.36518771331059
"332",0
"333",0.692041522491347
"334",-1.74216027874564
"335",-0.684931506849313
"336",0
"337",0
"338",-2.72108843537415
"339",-1.32450331125829
"340",-2.61437908496731
"341",-3.82164968152867
"342",4.29447265610262
"343",-3.20512820512822
"344",1.86335403726708
"345",-1.26582278481012
"346",0.624999999999998
"347",1.25786163522013
"348",-1.27388535031848
"349",-0.628930817610061
"350",1.25
"351",0.632911392405072
"352",-3.82164968152867
"353",1.84048477548986
"354",-1.25000625
"355",1.2345739978658
"356",0
"357",-0.625000000000009
"358",0.621118012422369
"359",0
"360",-2.49999999999999
"361",-4.26829268292685
"362",1.75439181286551
"363",-1.19048221371918
"364",0.588235294117655
"365",0
"366",-4.14201183431954
"367",-5.11363636363636
"368",0
"369",0
"370",0
"371",-1.08108648648649
"372",0
"373",1.60428333666935
"374",0
"375",-2.17390760869566
"376",2.12765436849226
"377",0
"378",-2.17390760869566
"379",-0.531920241059581
"380",1.05819576719576
"381",-2.67379664846007
"382",2.08334364149252
"383",-3.19149485061142
"384",0.515469072164943
"385",-2.59067370936133
"386",0
"387",-1.01010611162152
"388",-3.00000000000001
"389",0
"390",0
"391",2.91262135922331
"392",1.000005
"393",3.53534866340144
"394",-1.04711518324606
"395",-0.518139923219679
"396",1.03092268041236
"397",1.04167182074626
"398",-1.57894210526316
"399",-1.03627466509195
"400",-1.02564615384616
"401",1.52284763843414
"402",-1.5463969072165
"403",0
"404",0
"405",2.53807093715376
"406",2.60416653103299
"407",2.13904801395466
"408",-2.73224058646123
"409",-2.65957460955184
"410",0.518124379177426
"411",1.04167182074626
"412",2.10526315789473
"413",0.537634408602158
"414",0.540540540540548
"415",0
"416",-0.543478260869573
"417",-1.62161621621621
"418",2.12765436849226
"419",-0.543478260869573
"420",-0.540540540540548
"421",-5.37634408602151
"422",-0.510209183673464
"423",-3.55329423587338
"424",-5.88235294117649
"425",0.925925925925939
"426",-0.467289719626175
"427",-1.86046511627906
"428",-2.28310502283105
"429",-5.35714285714287
"430",-0.423733050847453
"431",-1.26581851199078
"432",1.24999583333333
"433",-0.843877601524145
"434",-2.51046025104603
"435",2.04081632653061
"436",-1.24999583333333
"437",0
"438",0.823041186133375
"439",-3.73443983402489
"440",-3.59999999999999
"441",1.93050193050193
"442",-2.75590551181104
"443",-1.91570881226054
"444",-0.375943609022552
"445",0.374535566496791
"446",-1.50375939849624
"447",10.0000037037037
"448",-1.23457206726635
"449",0.813008130081312
"450",-4.91803278688526
"451",-0.781246093749993
"452",1.16278686677468
"453",0.392156862745104
"454",-1.57479921259843
"455",-1.93798457123971
"456",1.14068065173691
"457",-1.15384230769231
"458",0
"459",0.380220546776444
"460",-2.29006861488287
"461",1.11939929549997
"462",3.01886415094339
"463",1.55642795500281
"464",-2.37154554828243
"465",-1.93050193050193
"466",3.03030303030302
"467",-5.07812499999999
"468",0
"469",1.48698884758364
"470",1.50943396226415
"471",11.8773946360153
"472",-4.34782608695652
"473",0
"474",-2.08333333333333
"475",1.22448571428571
"476",-1.6528883614509
"477",0
"478",0.406504065040656
"479",-2.85714693877551
"480",-0.793646793902898
"481",-0.787401574803161
"482",1.17187890625001
"483",0.395249027480196
"484",-2.38094434996252
"485",-0.775197704465029
"486",0.769234615384617
"487",0.387589162309655
"488",-1.94552521612742
"489",-0.381671741157565
"490",3.42204955977375
"491",-0.787401574803161
"492",-2.34375390625
"493",1.52672513256775
"494",6.20154287602879
"495",2.47934287275442
"496",0.847457627118656
"497",0.427354700854696
"498",2.14592283888081
"499",-3.94737736611305
"500",3.37553150314214
"501",3.05676419213973
"502",1.35135579498398
"503",1.82648401826483
"504",0
"505",0.930237209302327
"506",-3.56807528488617
"507",-0.453313710485657
"508",2.07580776173285
"509",0.552999974516139
"510",-6.11677479147359
"511",0.262008733624449
"512",7.70577933450088
"513",-0.284625237191657
"514",0.47302745851596
"515",2.09125940630896
"516",2.42718446601942
"517",-0.298507462686561
"518",-0.892857142857141
"519",1.27826941986235
"520",0.398406374501984
"521",-1.19999999999999
"522",1.58102766798417
"523",0.602414658634548
"524",0.959585907049789
"525",-1.93778164519215
"526",5.6027963981991
"527",-1.05987805724018
"528",0.157309910854746
"529",-0.94536759740717
"530",1.35275761460758
"531",-0.580174081232813
"532",2.93654955427372
"533",2.05294975688817
"534",0.496403778069714
"535",-0.332588673359837
"536",0.497237569060773
"537",-1.72126596335369
"538",-1.63756004366811
"539",-2.73897944473796
"540",-0.627292243977632
"541",-1.45455064935064
"542",-0.819252390207252
"543",-3.9106041690907
"544",1.56402744692216
"545",-1.48958299352447
"546",-9.49118348868967
"547",4.82573748104279
"548",0.281685459234065
"549",0
"550",0.282485875706209
"551",0.566576959395649
"552",0.759729380803877
"553",0.191382775119608
"554",0.0958820663527322
"555",0.863723608445296
"556",0
"557",-0.677633107454015
"558",-0.961543315458815
"559",0.476190476190483
"560",0.76555023923445
"561",1.25361620057858
"562",1.5625
"563",2.43055555555555
"564",-0.55923233350278
"565",2.02225470059378
"566",-0.722399418080455
"567",1.2295030737705
"568",-2.69708492235037
"569",2.77777286756428
"570",1.5064987012987
"571",-2.95359192793206
"572",-0.665983606557372
"573",1.42493129770992
"574",-1.54878154110577
"575",0.152521606507383
"576",-6.41548403337495
"577",0
"578",-2.00956937799044
"579",-0.750469043151971
"580",0.18621508379889
"581",-1.58582082155686
"582",1.74472443779961
"583",-0.560747663551407
"584",0.929368029739774
"585",0.469047842401496
"586",-0.84826111443265
"587",0.186911214953262
"588",-2.71535567812004
"589",-1.09388782616738
"590",2.16410730387736
"591",-0.645156652296926
"592",-3.29669871794872
"593",0.443262430995681
"594",0.801415886082636
"595",2.513473854871
"596",-1.56537760429915
"597",0.271980973344565
"598",0.999995454545461
"599",-0.367309441354029
"600",0.274483061551556
"601",-3.02752307465702
"602",-0.534287646228294
"603",1.41718334809565
"604",2.8751078167116
"605",1.2025901386406
"606",1.59176490675258
"607",4.66222169362512
"608",1.34731031201047
"609",4.7040971168437
"610",-0.849256900212315
"611",-0.526315789473692
"612",2.93193193717278
"613",0
"614",0.59331712010156
"615",1.79055887140531
"616",-2.59668508287292
"617",-0.538502961766297
"618",1.12480449919658
"619",-1.4084507805228
"620",2.0833281027419
"621",-0.600114566284782
"622",-1.30151294460342
"623",1.9271948608137
"624",-1.74671943231441
"625",0
"626",2.09226942555093
"627",2.41096438356164
"628",4.43570490936019
"629",0.998824911868379
"630",-2.01781008902076
"631",1.51251300101727
"632",0.767873597164796
"633",0.416660739086944
"634",-0.896586969515846
"635",0.296202624182639
"636",-1.72311942959002
"637",0.99299059620381
"638",1.29794092637517
"639",0.119551703526603
"640",-0.957522498954061
"641",-1.06697089111021
"642",0.410551343727347
"643",-1.35452885747938
"644",1.45264389614433
"645",-0.176892699109231
"646",1.11831077104178
"647",0.535714317602042
"648",-0.0598444081295371
"649",-2.21292477350028
"650",-3.10123464014042
"651",2.38365480228973
"652",-0.406970906571455
"653",0.173711638679798
"654",3.01624709976796
"655",0.179413886328597
"656",0.539251016222212
"657",-2.71083734939758
"658",-0.821126147866631
"659",0
"660",1.39616047724487
"661",-0.235982286962686
"662",-0.058858151854041
"663",1.47058823529412
"664",-1.79103880597015
"665",0.29324928406154
"666",-1.11765294117646
"667",0.116352523772378
"668",0.232970297029704
"669",-0.291891435603693
"670",-0.873108265424904
"671",-1.78879976918639
"672",-8.33334514361368
"673",-1.36054414649166
"674",6.04026814453958
"675",-11.2087850984184
"676",-6.91699110671937
"677",0.0924122039007537
"678",-2.86771032064245
"679",-1.16906474820145
"680",0.355555555555548
"681",1.6057136485281
"682",-0.18132820404933
"683",3.43891402714933
"684",-1.12464854732895
"685",-2.13160797034292
"686",1.27042190243094
"687",0.367647058823538
"688",-2.95202952029521
"689",1.70250448028675
"690",-0.0911485829011634
"691",-2.55009574453988
"692",3.99644316163411
"693",-0.462525418014564
"694",0.828720111819532
"695",0.278556161626918
"696",0.837993482309128
"697",2.91079356388702
"698",-2.41779497098646
"699",2.92729461756373
"700",0
"701",1.26459150119609
"702",-0.197049270790605
"703",0.884955752212388
"704",2.43055555555555
"705",-2.08439247585153
"706",-0.0996015936255136
"707",-2.68656218905472
"708",-0.872097910469864
"709",1.72911143131604
"710",5.52296703435812
"711",2.63838592860837
"712",-0.584484590860783
"713",-0.211299524564193
"714",-3.05745930719342
"715",0.102291565334612
"716",-5.78596488551128
"717",1.35528073572119
"718",-1.4720363823374
"719",-1.64410058027079
"720",0.380585156993344
"721",-1.81470382928827
"722",0.469047842401496
"723",-0.754005690575198
"724",-0.561276920546154
"725",0
"726",2.41860465116279
"727",-4.86177311725453
"728",1.45454545454546
"729",1.7527721402214
"730",-2.347417950583
"731",0.733944987795642
"732",2.957481652379
"733",-3.80951904761905
"734",0.275224783267198
"735",-3.2198758049678
"736",0.98040102582882
"737",0
"738",2.16021161837137
"739",-2.11591996320148
"740",-0.630626097719543
"741",0.447627573858556
"742",12.0503642086331
"743",0.817990839365598
"744",-4.12371649484537
"745",-2.47524740221548
"746",-0.579705286004575
"747",-2.20941882804994
"748",-1.22180445386258
"749",0.464252531836008
"750",-0.559692138074072
"751",2.9684556107818
"752",0.191209369024857
"753",-0.191575679673166
"754",1.14722753346081
"755",-0.870411025145071
"756",2.30106412746576
"757",-2.06084406579214
"758",0.865375041604575
"759",-1.45489323691111
"760",-3.25047801147227
"761",-4.35185648148147
"762",0.0887355772521953
"763",0.532859680284196
"764",0.982142857142852
"765",-1.44274120829576
"766",-2.04444
"767",-0.783972159580668
"768",0.518578241943744
"769",-2.78019113814075
"770",-0.422654268808121
"771",1.43097643097643
"772",-0.0854013663535314
"773",-2.21842140706394
"774",0.0834641103282228
"775",-0.835413498938454
"776",-0.579958599004081
"777",0.906103751807907
"778",-1.74564013905403
"779",0.163394607843144
"780",0.24550735493013
"781",-1.88679663194407
"782",2.17391706924316
"783",-2.05761325339972
"784",1.7741855554107
"785",-0.164199500648617
"786",0.245901639344257
"787",-0.164334428923589
"788",1.39457757976119
"789",0.66556569610791
"790",0.0837437220998253
"791",0
"792",-0.0838139109885246
"793",0.670016778476415
"794",0.337268142380621
"795",-0.338409489780443
"796",-0.168638287042087
"797",0.589221380471393
"798",0.50804824267365
"799",0.595740425531913
"800",0.856168627732509
"801",1.2089853195164
"802",-0.0874169618626165
"803",-0.174676855895197
"804",1.91805135492365
"805",4.44444444444444
"806",3.34883255813954
"807",-2.88738195922129
"808",3.36762878239611
"809",-1.83930784123911
"810",3.0418297033351
"811",1.56862745098039
"812",-0.796812749003985
"813",2.86561264822134
"814",2.03458799593082
"815",1.40186915887852
"816",0.789889415481825
"817",0.477707006369426
"818",1.066672
"819",-2.42588153239254
"820",1.57894210526316
"821",0.534764677285305
"822",0.913978494623665
"823",-5.26315789473684
"824",1.95876288659793
"825",-3.52261303890641
"826",1.47283385104958
"827",3.24742268041237
"828",-0.213100692594575
"829",-0.637963882932681
"830",-0.898045430533554
"831",-2.04188481675391
"832",1.3340174448435
"833",-2.75611024440978
"834",0.961538461538468
"835",0.766479305058756
"836",2.05973223480949
"837",-2.20820715036803
"838",5.34979910752062
"839",1.68478260869565
"840",4.25649530127142
"841",-9.29561200923787
"842",3.85630744849445
"843",0.659346117618356
"844",0.0553097345132633
"845",-0.110680686220252
"846",3.26147042564953
"847",1.42857142857143
"848",1.44927536231884
"849",0.588235294117655
"850",1.4792899408284
"851",-1.08108108108108
"852",0.95068330362446
"853",2.69946610677865
"854",1.54130095815666
"855",3.31872260488416
"856",4.53367875647668
"857",0.746268656716414
"858",-0.136705399863292
"859",10.0341296928328
"860",3.56600910470409
"861",-4.56333595594019
"862",-0.67720090293455
"863",-0.971599402092668
"864",1.25832716506292
"865",-0.674662668665666
"866",3.35070737155621
"867",0.69337442218798
"868",-2.24980605120248
"869",0.83459787556904
"870",3.06044376434583
"871",4.57774269928966
"872",-2.23325062034739
"873",2.58899676375405
"874",2.57475083056477
"875",-2.81329923273657
"876",0.165837479270326
"877",-2.82392026578074
"878",1.61550888529888
"879",-2.29885057471265
"880",-2.64847512038522
"881",-5.62939796716185
"882",-0.444115470022209
"883",-2.80029476787029
"884",2.07885304659498
"885",-1.09809663250366
"886",1.73787110789283
"887",0.294767870302144
"888",1.10864745011085
"889",-1.64424514200298
"890",1.98529411764706
"891",0.750187546886719
"892",-0.529100529100531
"893",-2.18045112781954
"894",-4.63576158940398
"895",2.10970464135022
"896",0.502873563218393
"897",1.80505415162455
"898",1.3235294117647
"899",2.90611028315947
"900",-1.99539524174981
"901",0.60195635816402
"902",-1.36260408781226
"903",0.224047796863339
"904",-3.66766467065868
"905",-2.67148014440434
"906",4.50070323488045
"907",2.94550810014728
"908",1.13808801213961
"909",3.91404451266308
"910",2.39616613418529
"911",-3.35515548281506
"912",2.21694378463976
"913",0.404858299595133
"914",-0.0813008130081283
"915",-0.812347684809095
"916",1.93392425463336
"917",-3.45110928512736
"918",1.98570293884035
"919",-6.15883306320907
"920",-2.90076335877863
"921",0.222551928783391
"922",1.635687732342
"923",4.15721844293273
"924",-0.709779179810724
"925",-0.156617071260764
"926",0.234558248631739
"927",-1.01880877742947
"928",-6.12878200155158
"929",1.68128654970761
"930",1.78438661710036
"931",-3.86071158213474
"932",2.33236151603499
"933",1.94029850746269
"934",-0.304414003044134
"935",0
"936",-1.66919575113809
"937",6.49253731343284
"938",0.798084596967276
"939",-1.12630732099759
"940",1.27287191726333
"941",-1.69218372280418
"942",0.633914421553091
"943",-0.159489633173854
"944",-1.03503184713375
"945",0.788022064617806
"946",0.476568705321688
"947",-11.6520351157223
"948",1.5010721944246
"949",0
"950",2.03193033381712
"951",-5.48148148148148
"952",1.05337078651686
"953",-0.141944641589777
"954",0.921332388377031
"955",0.357653791130191
"956",1.72290021536253
"957",-2.77574872169467
"958",3.48258706467662
"959",-1.98821796759941
"960",2.88808664259928
"961",-1.11524163568774
"962",1.25
"963",0
"964",-10.126582278481
"965",-1.9607843137255
"966",1.98938992042441
"967",-3.92422192151556
"968",0.260416666666661
"969",-2.67624020887729
"970",-3.24221233312141
"971",-9.11329433497539
"972",-3.49887717262286
"973",-5.77971646673936
"974",1.34021134020618
"975",1.77638462781529
"976",1.06382452467151
"977",2.09677956989248
"978",-2.69084034546076
"979",2.83422979496097
"980",0.495321959273546
"981",0.221233407079636
"982",-6.26385220266896
"983",-1.19979134063639
"984",-2.06185051546392
"985",-0.0505050530558186
"986",-1.06007577284582
"987",-0.699300699300702
"988",2.67856646825398
"989",-2.95616702567957
"990",15.3960437922751
"991",5.61732592159156
"992",2.91381915150771
"993",1.91570881226054
"994",1.04166666666667
"995",-0.592105263157894
"996",0.719424460431651
"997",-2.30566534914361
"998",0.450740502253693
"999",1.6817593790427
"1000",-1.25000000000001
"1001",-0.324886289798564
"1002",1.87823834196891
"1003",-0.660066006600658
"1004",-0.131147540983604
"1005",-2.09561231172233
"1006",2.82232200128287
"1007",2.50825082508251
"1008",1.1509817197021
"1009",-11.986301369863
"1010",5.99388379204894
"1011",0.065061808718281
"1012",0.84635416666666
"1013",-0.328299409061057
"1014",-0.589005235602093
"1015",-2.92778139232271
"1016",2.33881163084704
"1017",1.29449838187702
"1018",1.50819672131148
"1019",3.72836218375499
"1020",-0.138312586445364
"1021",4.35082872928177
"1022",-1.15523465703971
"1023",0.642398286937901
"1024",0.718390804597699
"1025",-0.144717800289433
"1026",-1.15606936416185
"1027",0
"1028",0.14285714285714
"1029",-0.0715307582260357
"1030",0.500357398141532
"1031",1.36494252873563
"1032",-2.98616168973052
"1033",-0.282885431400277
"1034",1.12834978843442
"1035",-0.7845934379458
"1036",0.283085633404111
"1037",73.4020794889993
"1038",-1.8772579167675
"1039",0.566972236773185
"1040",2.49465737248354
"1041",9.42982947860777
"1042",2.25989593710889
"1043",11.2303899234106
"1044",10.5581192117912
"1045",-4.10815057504576
"1046",1.49849294170985
"1047",1.16634182908546
"1048",2.15496939188025
"1049",7.81331272397753
"1050",-6.65528680201977
"1051",5.06665184463355
"1052",-3.37076738773418
"1053",0.869563121557677
"1054",9.10087026149988
"1055",-6.09167537455821
"1056",7.10632681506146
"1057",-3.36598505906487
"1058",2.90112059907655
"1059",-0.182934826256976
"1060",-6.87764802630101
"1061",3.872438508202
"1062",-2.96208364787255
"1063",-1.38091554390107
"1064",2.15665037111736
"1065",2.43617281251204
"1066",-4.57786291107539
"1067",0.227411870546683
"1068",-0.455860421805677
"1069",-0.794093663727049
"1070",1.1817770412815
"1071",-1.3098102336764
"1072",0.0562138069086867
"1073",3.48705004179954
"1074",0.11655518689964
"1075",-2.10035529148864
"1076",3.20001250186365
"1077",4.01416826869796
"1078",-3.81302269849019
"1079",-7.16825381256557
"1080",5.03037830902933
"1081",0.291048734852223
"1082",-1.16755005635169
"1083",1.84650397266625
"1084",-5.64372349656918
"1085",4.73010630399777
"1086",-0.817749494330252
"1087",-5.15644216966944
"1088",4.90359131906492
"1089",-0.0579399582729498
"1090",0.34743844394827
"1091",-1.80131428686775
"1092",0.342480634740904
"1093",0.57276265909193
"1094",-0.633668340638786
"1095",1.31655770802696
"1096",0.11601435388236
"1097",0.174223655271513
"1098",-2.85053349414478
"1099",0.339381270903013
"1100",0.681032030947841
"1101",1.14286462466744
"1102",-8.09249641543065
"1103",-15.1871541501976
"1104",-0.835656698927851
"1105",11.187856208492
"1106",4.09537351766768
"1107",-3.0810554463729
"1108",1.73046497404323
"1109",-4.58911789843935
"1110",-4.18370563896335
"1111",-6.75804808763581
"1112",6.33024695439191
"1113",6.95397917838526
"1114",1.89474159219601
"1115",3.75536999748602
"1116",2.06243799378371
"1117",1.36594033865392
"1118",-3.40447837137103
"1119",-2.51118801222535
"1120",2.61298897983505
"1121",0.61485425409156
"1122",-1.79977044550284
"1123",-0.994477755231802
"1124",2.4069859969529
"1125",0.784787502066376
"1126",-0.395497566506104
"1127",12.5492476424355
"1128",0.321764400918904
"1129",-1.5494070014625
"1130",-0.445028982565352
"1131",-0.949361611154707
"1132",0.50158924641591
"1133",-0.0630147309159183
"1134",1.63725814184049
"1135",-1.15237160565449
"1136",-1.07594939669647
"1137",0.438340922880971
"1138",-1.82388609765078
"1139",-2.53244710695846
"1140",1.98794950046351
"1141",2.82727650614315
"1142",1.96082281439924
"1143",-0.451632715928697
"1144",-1.92677148047808
"1145",1.70130458656889
"1146",0.512842866537664
"1147",-2.96395213938328
"1148",0.938714153561515
"1149",0.442171073980771
"1150",-0.2538181767019
"1151",0.886114498792364
"1152",-1.46872735940115
"1153",0.188806241258013
"1154",0.945770364308462
"1155",2.86440175584694
"1156",4.45609487219726
"1157",-0.548670072006928
"1158",-3.4788553658319
"1159",-0.461457281217066
"1160",2.09973218642
"1161",1.60859967462404
"1162",11.2397708694906
"1163",5.60247367662725
"1164",2.60161995821208
"1165",-1.91988884659215
"1166",-0.163807303045319
"1167",-10.1389601528302
"1168",2.96952773002358
"1169",-2.52486294699863
"1170",0.820931293406679
"1171",2.18207644024831
"1172",-0.999986923072983
"1173",0.609262158363128
"1174",-0.996155388459831
"1175",-0.379379264862241
"1176",0.529123585637739
"1177",-0.83590287957674
"1178",2.03469735478204
"1179",0.307705778239196
"1180",0.385762379727285
"1181",0.542238929789477
"1182",-1.09033281601863
"1183",-0.616359843905626
"1184",0.612584121371351
"1185",2.15714556604144
"1186",0.944864934074792
"1187",-2.78219741480611
"1188",1.46945756516838
"1189",-2.8257526047967
"1190",0.687052748521322
"1191",5.91849905918499
"1192",-45.6521739130435
"1193",-58.4577114427861
"1194",4.23861852433281
"1195",15.3005464480874
"1196",15.6774193548387
"1197",-11.7827084927315
"1198",1.09514031485284
"1199",-1.79930795847751
"1200",0.135961930659415
"1201",6.60313138189244
"1202",17.6384839650146
"1203",-13.0088495575221
"1204",6.02975724353954
"1205",3
"1206",4.20962199312714
"1207",1.25560538116592
"1208",6.81198910081743
"1209",-3.89863547758285
"1210",-0.938086303939963
"1211",-5.94795539033456
"1212",7.89473684210525
"1213",7.14285714285715
"1214",4.15384615384615
"1215",16.1583734617443
"1216",17.2941927249521
"1217",29.0123456790123
"1218",8.53260869565217
"1219",10.6357694592989
"1220",-1.59574468085107
"1221",-24.4109947643979
"1222",-5.52340873224617
"1223",-1.99401794616152
"1224",-13.3919843597263
"1225",-4.74137931034484
"1226",-14.9794238683128
"1227",1.932712956335
"1228",-8.02919708029196
"1229",1.35135135135135
"1230",-2.39726027397261
"1231",-11.571906354515
"1232",-19.9040767386091
"1233",1.55
"1234",10.66531234129
"1235",-0.45480386583286
"1236",7.30050933786078
"1237",-0.18315018315019
"1238",2.74223034734917
"1239",-5.20050125313283
"1240",8.27873734365694
"1241",1.10389610389611
"1242",-1.77281680892975
"1243",-0.580645161290316
"1244",-0.898011545862733
"1245",1.3986013986014
"1246",3.48162475822049
"1247",3.74081496325986
