"","date","Close"
"167",2016-08-31,"17.700001"
"168",2016-09-01,"18.100000"
"169",2016-09-02,"18.200001"
"170",2016-09-05,"19.200001"
"171",2016-09-06,"19.100000"
"172",2016-09-07,"19.400000"
"173",2016-09-08,"18.600000"
"174",2016-09-09,"18.000000"
"175",2016-09-12,"17.400000"
"176",2016-09-13,"17.000000"
"177",2016-09-14,"16.900000"
"178",2016-09-15,"17.200001"
"179",2016-09-16,"16.900000"
"180",2016-09-19,"17.299999"
"181",2016-09-20,"16.799999"
"182",2016-09-21,"16.600000"
"183",2016-09-22,"16.799999"
"184",2016-09-23,"16.799999"
"185",2016-09-26,"16.600000"
"186",2016-09-27,"16.700001"
"187",2016-09-28,"16.799999"
"188",2016-09-29,"16.799999"
"189",2016-09-30,"17.100000"
"190",2016-10-03,"16.700001"
"191",2016-10-04,"16.700001"
"192",2016-10-05,"16.600000"
"193",2016-10-06,"16.900000"
"194",2016-10-07,"16.600000"
"195",2016-10-10,"16.500000"
"196",2016-10-11,"16.500000"
"197",2016-10-12,"16.400000"
"198",2016-10-13,"15.000000"
"199",2016-10-14,"15.400000"
"200",2016-10-17,"15.300000"
"201",2016-10-18,"15.100000"
"202",2016-10-19,"15.200000"
"203",2016-10-20,"15.500000"
"204",2016-10-21,"15.400000"
"205",2016-10-24,"15.500000"
"206",2016-10-25,"15.300000"
"207",2016-10-26,"15.200000"
"208",2016-10-27,"15.300000"
"209",2016-10-28,"15.400000"
"210",2016-10-31,"15.300000"
"211",2016-11-01,"15.000000"
"212",2016-11-02,"14.550000"
"213",2016-11-03,"15.000000"
"214",2016-11-04,"14.700000"
"215",2016-11-07,"14.150000"
"216",2016-11-08,"13.700000"
"217",2016-11-09,"13.650000"
"218",2016-11-10,"13.800000"
"219",2016-11-11,"14.050000"
"220",2016-11-14,"14.100000"
"221",2016-11-15,"14.500000"
"222",2016-11-16,"14.800000"
"223",2016-11-17,"15.000000"
"224",2016-11-18,"15.300000"
"225",2016-11-21,"15.300000"
"226",2016-11-22,"15.100000"
"227",2016-11-23,"14.900000"
"228",2016-11-24,"15.000000"
"229",2016-11-25,"14.900000"
"230",2016-11-28,"14.500000"
"231",2016-11-29,"14.550000"
"232",2016-11-30,"15.100000"
"233",2016-12-01,"14.800000"
"234",2016-12-02,"14.600000"
"235",2016-12-05,"14.800000"
"236",2016-12-06,"14.850000"
"237",2016-12-07,"14.950000"
"238",2016-12-08,"15.100000"
"239",2016-12-09,"14.950000"
"240",2016-12-12,"14.600000"
"241",2016-12-13,"15.000000"
"242",2016-12-14,"15.200000"
"243",2016-12-15,"15.200000"
"244",2016-12-16,"15.100000"
"245",2016-12-19,"14.800000"
"246",2016-12-20,"14.650000"
"247",2016-12-21,"14.300000"
"248",2016-12-22,"14.350000"
"249",2016-12-23,"14.300000"
"250",2016-12-27,"14.100000"
"251",2016-12-28,"14.250000"
"252",2016-12-29,"14.000000"
"253",2016-12-30,"13.950000"
"254",2017-01-02,"14.350000"
"255",2017-01-03,"14.400000"
"256",2017-01-04,"14.500000"
"257",2017-01-05,"14.500000"
"258",2017-01-09,"14.100000"
"259",2017-01-10,"13.950000"
"260",2017-01-11,"14.150000"
"261",2017-01-12,"13.900000"
"262",2017-01-13,"13.900000"
"263",2017-01-16,"13.750000"
"264",2017-01-17,"13.800000"
"265",2017-01-18,"13.550000"
"266",2017-01-19,"13.550000"
"267",2017-01-20,"13.900000"
"268",2017-01-23,"13.500000"
"269",2017-01-24,"13.600000"
"270",2017-01-25,"14.450000"
"271",2017-01-26,"14.200000"
"272",2017-01-27,"14.250000"
"273",2017-01-30,"14.250000"
"274",2017-01-31,"14.150000"
"275",2017-02-01,"14.650000"
"276",2017-02-02,"14.250000"
"277",2017-02-03,"14.700000"
"278",2017-02-06,"14.900000"
"279",2017-02-07,"14.750000"
"280",2017-02-08,"14.450000"
"281",2017-02-09,"14.750000"
"282",2017-02-10,"14.500000"
"283",2017-02-13,"14.650000"
"284",2017-02-14,"15.100000"
"285",2017-02-15,"15.400000"
"286",2017-02-16,"15.800000"
"287",2017-02-17,"15.600000"
"288",2017-02-20,"15.200000"
"289",2017-02-21,"15.500000"
"290",2017-02-22,"15.300000"
"291",2017-02-23,"15.400000"
"292",2017-02-24,"14.950000"
"293",2017-02-27,"14.750000"
"294",2017-02-28,"14.850000"
"295",2017-03-01,"15.100000"
"296",2017-03-02,"14.850000"
"297",2017-03-03,"14.650000"
"298",2017-03-06,"14.650000"
"299",2017-03-07,"14.600000"
"300",2017-03-08,"14.950000"
"301",2017-03-09,"14.800000"
"302",2017-03-10,"14.700000"
"303",2017-03-13,"14.750000"
"304",2017-03-14,"14.650000"
"305",2017-03-15,"14.600000"
"306",2017-03-16,"14.700000"
"307",2017-03-17,"14.650000"
"308",2017-03-20,"14.850000"
"309",2017-03-21,"14.700000"
"310",2017-03-22,"14.400000"
"311",2017-03-23,"14.750000"
"312",2017-03-24,"14.500000"
"313",2017-03-27,"14.750000"
"314",2017-03-28,"14.550000"
"315",2017-03-29,"14.250000"
"316",2017-03-30,"14.100000"
"317",2017-03-31,"14.300000"
"318",2017-04-03,"14.300000"
"319",2017-04-04,"14.250000"
"320",2017-04-05,"14.200000"
"321",2017-04-06,"14.300000"
"322",2017-04-07,"14.200000"
"323",2017-04-10,"14.200000"
"324",2017-04-11,"14.350000"
"325",2017-04-12,"14.200000"
"326",2017-04-13,"14.200000"
"327",2017-04-18,"14.350000"
"328",2017-04-19,"14.800000"
"329",2017-04-20,"14.500000"
"330",2017-04-21,"14.350000"
"331",2017-04-24,"14.650000"
"332",2017-04-25,"14.450000"
"333",2017-04-26,"14.450000"
"334",2017-04-27,"14.350000"
"335",2017-04-28,"14.600000"
"336",2017-05-02,"14.700000"
"337",2017-05-03,"14.700000"
"338",2017-05-04,"14.700000"
"339",2017-05-05,"15.100000"
"340",2017-05-08,"15.300000"
"341",2017-05-09,"15.700000"
"342",2017-05-10,"16.299999"
"343",2017-05-11,"15.600000"
"344",2017-05-12,"16.100000"
"345",2017-05-15,"15.800000"
"346",2017-05-16,"16.000000"
"347",2017-05-17,"15.900000"
"348",2017-05-18,"15.700000"
"349",2017-05-19,"15.900000"
"350",2017-05-22,"16.000000"
"351",2017-05-23,"15.800000"
"352",2017-05-24,"15.700000"
"353",2017-05-26,"16.299999"
"354",2017-05-29,"16.000000"
"355",2017-05-30,"16.200001"
"356",2017-05-31,"16.000000"
"357",2017-06-01,"16.000000"
"358",2017-06-02,"16.100000"
"359",2017-06-05,"16.000000"
"360",2017-06-06,"16.000000"
"361",2017-06-07,"16.400000"
"362",2017-06-08,"17.100000"
"363",2017-06-09,"16.799999"
"364",2017-06-12,"17.000000"
"365",2017-06-13,"16.900000"
"366",2017-06-14,"16.900000"
"367",2017-06-15,"17.600000"
"368",2017-06-16,"18.500000"
"369",2017-06-19,"18.500000"
"370",2017-06-20,"18.500000"
"371",2017-06-21,"18.500000"
"372",2017-06-22,"18.700001"
"373",2017-06-23,"18.700001"
"374",2017-06-26,"18.400000"
"375",2017-06-27,"18.400000"
"376",2017-06-28,"18.799999"
"377",2017-06-29,"18.400000"
"378",2017-06-30,"18.400000"
"379",2017-07-03,"18.799999"
"380",2017-07-04,"18.900000"
"381",2017-07-05,"18.700001"
"382",2017-07-06,"19.200001"
"383",2017-07-07,"18.799999"
"384",2017-07-10,"19.400000"
"385",2017-07-11,"19.299999"
"386",2017-07-12,"19.799999"
"387",2017-07-13,"19.799999"
"388",2017-07-14,"20.000000"
"389",2017-07-17,"20.600000"
"390",2017-07-18,"20.600000"
"391",2017-07-19,"20.600000"
"392",2017-07-20,"20.000000"
"393",2017-07-21,"19.799999"
"394",2017-07-24,"19.100000"
"395",2017-07-25,"19.299999"
"396",2017-07-26,"19.400000"
"397",2017-07-27,"19.200001"
"398",2017-07-28,"19.000000"
"399",2017-07-31,"19.299999"
"400",2017-08-01,"19.500000"
"401",2017-08-02,"19.700001"
"402",2017-08-03,"19.400000"
"403",2017-08-04,"19.700001"
"404",2017-08-07,"19.700001"
"405",2017-08-08,"19.700001"
"406",2017-08-09,"19.200001"
"407",2017-08-10,"18.700001"
"408",2017-08-11,"18.299999"
"409",2017-08-14,"18.799999"
"410",2017-08-15,"19.299999"
"411",2017-08-16,"19.200001"
"412",2017-08-17,"19.000000"
"413",2017-08-18,"18.600000"
"414",2017-08-21,"18.500000"
"415",2017-08-22,"18.400000"
"416",2017-08-23,"18.400000"
"417",2017-08-24,"18.500000"
"418",2017-08-25,"18.799999"
"419",2017-08-28,"18.400000"
"420",2017-08-29,"18.500000"
"421",2017-08-30,"18.600000"
"422",2017-08-31,"19.600000"
"423",2017-09-01,"19.700001"
"424",2017-09-04,"20.400000"
"425",2017-09-05,"21.600000"
"426",2017-09-06,"21.400000"
"427",2017-09-07,"21.500000"
"428",2017-09-08,"21.900000"
"429",2017-09-11,"22.400000"
"430",2017-09-12,"23.600000"
"431",2017-09-13,"23.700001"
"432",2017-09-14,"24.000000"
"433",2017-09-15,"23.700001"
"434",2017-09-18,"23.900000"
"435",2017-09-19,"24.500000"
"436",2017-09-20,"24.000000"
"437",2017-09-21,"24.299999"
"438",2017-09-22,"24.299999"
"439",2017-09-25,"24.100000"
"440",2017-09-26,"25.000000"
"441",2017-09-27,"25.900000"
"442",2017-09-28,"25.400000"
"443",2017-09-29,"26.100000"
"444",2017-10-02,"26.600000"
"445",2017-10-03,"26.700001"
"446",2017-10-04,"26.600000"
"447",2017-10-05,"27.000000"
"448",2017-10-06,"24.299999"
"449",2017-10-09,"24.600000"
"450",2017-10-10,"24.400000"
"451",2017-10-11,"25.600000"
"452",2017-10-12,"25.799999"
"453",2017-10-13,"25.500000"
"454",2017-10-16,"25.400000"
"455",2017-10-17,"25.799999"
"456",2017-10-18,"26.299999"
"457",2017-10-19,"26.000000"
"458",2017-10-20,"26.299999"
"459",2017-10-23,"26.299999"
"460",2017-10-24,"26.200001"
"461",2017-10-25,"26.799999"
"462",2017-10-26,"26.500000"
"463",2017-10-27,"25.700001"
"464",2017-10-30,"25.299999"
"465",2017-10-31,"25.900000"
"466",2017-11-01,"26.400000"
"467",2017-11-02,"25.600000"
"468",2017-11-03,"26.900000"
"469",2017-11-06,"26.900000"
"470",2017-11-07,"26.500000"
"471",2017-11-08,"26.100000"
"472",2017-11-09,"23.000000"
"473",2017-11-10,"24.000000"
"474",2017-11-13,"24.000000"
"475",2017-11-14,"24.500000"
"476",2017-11-15,"24.200001"
"477",2017-11-16,"24.600000"
"478",2017-11-17,"24.600000"
"479",2017-11-20,"24.500000"
"480",2017-11-21,"25.200001"
"481",2017-11-22,"25.400000"
"482",2017-11-23,"25.600000"
"483",2017-11-24,"25.299999"
"484",2017-11-27,"25.200001"
"485",2017-11-28,"25.799999"
"486",2017-11-29,"26.000000"
"487",2017-11-30,"25.799999"
"488",2017-12-01,"25.700001"
"489",2017-12-04,"26.200001"
"490",2017-12-05,"26.299999"
"491",2017-12-06,"25.400000"
"492",2017-12-07,"25.600000"
"493",2017-12-08,"26.200001"
"494",2017-12-11,"25.799999"
"495",2017-12-12,"24.200001"
"496",2017-12-13,"23.600000"
"497",2017-12-14,"23.400000"
"498",2017-12-15,"23.299999"
"499",2017-12-18,"22.799999"
"500",2017-12-19,"23.700001"
"501",2017-12-20,"22.900000"
"502",2017-12-21,"22.200001"
"503",2017-12-22,"21.900000"
"504",2017-12-27,"21.500000"
"505",2017-12-28,"21.500000"
"506",2017-12-29,"21.299999"
"507",2018-01-02,"22.059999"
"508",2018-01-03,"22.160000"
"509",2018-01-04,"21.700001"
"510",2018-01-05,"21.580000"
"511",2018-01-08,"22.900000"
"512",2018-01-09,"22.840000"
"513",2018-01-10,"21.080000"
"514",2018-01-11,"21.139999"
"515",2018-01-12,"21.040001"
"516",2018-01-15,"20.600000"
"517",2018-01-16,"20.100000"
"518",2018-01-17,"20.160000"
"519",2018-01-18,"20.340000"
"520",2018-01-19,"20.080000"
"521",2018-01-22,"20.000000"
"522",2018-01-23,"20.240000"
"523",2018-01-24,"19.920000"
"524",2018-01-25,"19.799999"
"525",2018-01-26,"19.610001"
"526",2018-01-29,"19.990000"
"527",2018-01-30,"18.870001"
"528",2018-01-31,"19.070000"
"529",2018-02-01,"19.040001"
"530",2018-02-02,"19.219999"
"531",2018-02-05,"18.959999"
"532",2018-02-06,"19.070000"
"533",2018-02-07,"18.510000"
"534",2018-02-08,"18.129999"
"535",2018-02-09,"18.040001"
"536",2018-02-12,"18.100000"
"537",2018-02-13,"18.010000"
"538",2018-02-14,"18.320000"
"539",2018-02-15,"18.620001"
"540",2018-02-16,"19.129999"
"541",2018-02-19,"19.250000"
"542",2018-02-20,"19.530001"
"543",2018-02-21,"19.690001"
"544",2018-02-22,"20.459999"
"545",2018-02-23,"20.139999"
"546",2018-02-26,"20.440001"
"547",2018-02-27,"22.379999"
"548",2018-02-28,"21.299999"
"549",2018-03-01,"21.240000"
"550",2018-03-02,"21.240000"
"551",2018-03-05,"21.180000"
"552",2018-03-06,"21.059999"
"553",2018-03-07,"20.900000"
"554",2018-03-08,"20.860001"
"555",2018-03-09,"20.840000"
"556",2018-03-12,"20.660000"
"557",2018-03-13,"20.660000"
"558",2018-03-14,"20.799999"
"559",2018-03-15,"21.000000"
"560",2018-03-16,"20.900000"
"561",2018-03-19,"20.740000"
"562",2018-03-20,"20.480000"
"563",2018-03-21,"20.160000"
"564",2018-03-22,"19.670000"
"565",2018-03-23,"19.780001"
"566",2018-03-26,"19.379999"
"567",2018-03-27,"19.520000"
"568",2018-03-28,"19.280001"
"569",2018-03-29,"19.799999"
"570",2018-04-03,"19.250000"
"571",2018-04-04,"18.959999"
"572",2018-04-05,"19.520000"
"573",2018-04-06,"19.650000"
"574",2018-04-09,"19.370001"
"575",2018-04-10,"19.670000"
"576",2018-04-11,"19.639999"
"577",2018-04-12,"20.900000"
"578",2018-04-13,"20.900000"
"579",2018-04-16,"21.320000"
"580",2018-04-17,"21.480000"
"581",2018-04-18,"21.440001"
"582",2018-04-19,"21.780001"
"583",2018-04-20,"21.400000"
"584",2018-04-23,"21.520000"
"585",2018-04-24,"21.320000"
"586",2018-04-25,"21.219999"
"587",2018-04-26,"21.400000"
"588",2018-04-27,"21.360001"
"589",2018-04-30,"21.940001"
"590",2018-05-02,"22.180000"
"591",2018-05-03,"21.700001"
"592",2018-05-04,"21.840000"
"593",2018-05-07,"22.559999"
"594",2018-05-08,"22.459999"
"595",2018-05-09,"22.280001"
"596",2018-05-11,"21.719999"
"597",2018-05-14,"22.059999"
"598",2018-05-15,"22.000000"
"599",2018-05-16,"21.780001"
"600",2018-05-17,"21.860001"
"601",2018-05-18,"21.799999"
"602",2018-05-21,"22.459999"
"603",2018-05-22,"22.580000"
"604",2018-05-23,"22.260000"
"605",2018-05-24,"21.620001"
"606",2018-05-25,"21.360001"
"607",2018-05-28,"21.020000"
"608",2018-05-29,"20.040001"
"609",2018-05-30,"19.770000"
"610",2018-05-31,"18.840000"
"611",2018-06-01,"19.000000"
"612",2018-06-04,"19.100000"
"613",2018-06-05,"18.540001"
"614",2018-06-06,"18.540001"
"615",2018-06-07,"18.430000"
"616",2018-06-08,"18.100000"
"617",2018-06-11,"18.570000"
"618",2018-06-12,"18.670000"
"619",2018-06-13,"18.459999"
"620",2018-06-14,"18.719999"
"621",2018-06-15,"18.330000"
"622",2018-06-18,"18.440001"
"623",2018-06-19,"18.680000"
"624",2018-06-20,"18.320000"
"625",2018-06-21,"18.639999"
"626",2018-06-22,"18.639999"
"627",2018-06-25,"18.250000"
"628",2018-06-26,"17.809999"
"629",2018-06-27,"17.020000"
"630",2018-06-28,"16.850000"
"631",2018-06-29,"17.190001"
"632",2018-07-02,"16.930000"
"633",2018-07-03,"16.799999"
"634",2018-07-04,"16.730000"
"635",2018-07-05,"16.879999"
"636",2018-07-06,"16.830000"
"637",2018-07-09,"17.120001"
"638",2018-07-10,"16.950001"
"639",2018-07-11,"16.730000"
"640",2018-07-12,"16.709999"
"641",2018-07-13,"16.870001"
"642",2018-07-16,"17.049999"
"643",2018-07-17,"16.980000"
"644",2018-07-18,"17.209999"
"645",2018-07-19,"16.959999"
"646",2018-07-20,"16.990000"
"647",2018-07-23,"16.799999"
"648",2018-07-24,"16.709999"
"649",2018-07-25,"16.719999"
"650",2018-07-26,"17.090000"
"651",2018-07-27,"17.620001"
"652",2018-07-30,"17.200001"
"653",2018-07-31,"17.270000"
"654",2018-08-01,"17.240000"
"655",2018-08-02,"16.719999"
"656",2018-08-03,"16.690001"
"657",2018-08-06,"16.600000"
"658",2018-08-07,"17.049999"
"659",2018-08-08,"17.190001"
"660",2018-08-09,"17.190001"
"661",2018-08-10,"16.950001"
"662",2018-08-13,"16.990000"
"663",2018-08-14,"17.000000"
"664",2018-08-15,"16.750000"
"665",2018-08-16,"17.049999"
"666",2018-08-17,"17.000000"
"667",2018-08-20,"17.190001"
"668",2018-08-21,"17.170000"
"669",2018-08-22,"17.129999"
"670",2018-08-23,"17.180000"
"671",2018-08-24,"17.330000"
"672",2018-08-27,"17.639999"
"673",2018-08-28,"19.110001"
"674",2018-08-29,"19.370001"
"675",2018-08-30,"18.200001"
"676",2018-08-31,"20.240000"
"677",2018-09-03,"21.639999"
"678",2018-09-04,"21.620001"
"679",2018-09-05,"22.240000"
"680",2018-09-06,"22.500000"
"681",2018-09-07,"22.420000"
"682",2018-09-10,"22.059999"
"683",2018-09-11,"22.100000"
"684",2018-09-12,"21.340000"
"685",2018-09-13,"21.580000"
"686",2018-09-14,"22.040001"
"687",2018-09-17,"21.760000"
"688",2018-09-18,"21.680000"
"689",2018-09-19,"22.320000"
"690",2018-09-20,"21.940001"
"691",2018-09-21,"21.959999"
"692",2018-09-24,"22.520000"
"693",2018-09-25,"21.620001"
"694",2018-09-26,"21.719999"
"695",2018-09-27,"21.540001"
"696",2018-09-28,"21.480000"
"697",2018-10-01,"21.299999"
"698",2018-10-02,"20.680000"
"699",2018-10-03,"21.180000"
"700",2018-10-04,"20.559999"
"701",2018-10-05,"20.559999"
"702",2018-10-08,"20.299999"
"703",2018-10-09,"20.340000"
"704",2018-10-10,"20.160000"
"705",2018-10-11,"19.670000"
"706",2018-10-12,"20.080000"
"707",2018-10-15,"20.100000"
"708",2018-10-16,"20.639999"
"709",2018-10-17,"20.820000"
"710",2018-10-18,"20.459999"
"711",2018-10-19,"19.330000"
"712",2018-10-22,"18.820000"
"713",2018-10-23,"18.930000"
"714",2018-10-24,"18.969999"
"715",2018-10-25,"19.549999"
"716",2018-10-26,"19.530001"
"717",2018-10-29,"20.660000"
"718",2018-10-30,"20.379999"
"719",2018-10-31,"20.680000"
"720",2018-11-01,"21.020000"
"721",2018-11-02,"20.940001"
"722",2018-11-05,"21.320000"
"723",2018-11-06,"21.219999"
"724",2018-11-07,"21.379999"
"725",2018-11-08,"21.500000"
"726",2018-11-09,"21.500000"
"727",2018-11-12,"20.980000"
"728",2018-11-13,"22.000000"
"729",2018-11-14,"21.680000"
"730",2018-11-15,"21.299999"
"731",2018-11-16,"21.799999"
"732",2018-11-19,"21.639999"
"733",2018-11-20,"21.000000"
"734",2018-11-21,"21.799999"
"735",2018-11-22,"21.740000"
"736",2018-11-23,"22.440001"
"737",2018-11-26,"22.219999"
"738",2018-11-27,"22.219999"
"739",2018-11-28,"21.740000"
"740",2018-11-29,"22.200001"
"741",2018-11-30,"22.340000"
"742",2018-12-03,"22.240000"
"743",2018-12-04,"19.559999"
"744",2018-12-05,"19.400000"
"745",2018-12-06,"20.200001"
"746",2018-12-07,"20.700001"
"747",2018-12-10,"20.820000"
"748",2018-12-11,"21.280001"
"749",2018-12-12,"21.540001"
"750",2018-12-13,"21.440001"
"751",2018-12-14,"21.559999"
"752",2018-12-17,"20.920000"
"753",2018-12-18,"20.879999"
"754",2018-12-19,"20.920000"
"755",2018-12-20,"20.680000"
"756",2018-12-21,"20.860001"
"757",2018-12-27,"20.379999"
"758",2018-12-28,"20.799999"
"759",2019-01-02,"20.620001"
"760",2019-01-03,"20.920000"
"761",2019-01-04,"21.600000"
"762",2019-01-07,"22.540001"
"763",2019-01-08,"22.520000"
"764",2019-01-09,"22.400000"
"765",2019-01-10,"22.180000"
"766",2019-01-11,"22.500000"
"767",2019-01-14,"22.959999"
"768",2019-01-15,"23.139999"
"769",2019-01-16,"23.020000"
"770",2019-01-17,"23.660000"
"771",2019-01-18,"23.760000"
"772",2019-01-21,"23.420000"
"773",2019-01-22,"23.440001"
"774",2019-01-23,"23.959999"
"775",2019-01-24,"23.940001"
"776",2019-01-25,"24.139999"
"777",2019-01-28,"24.280001"
"778",2019-01-29,"24.059999"
"779",2019-01-30,"24.480000"
"780",2019-01-31,"24.440001"
"781",2019-02-01,"24.379999"
"782",2019-02-04,"24.840000"
"783",2019-02-05,"24.299999"
"784",2019-02-06,"24.799999"
"785",2019-02-07,"24.360001"
"786",2019-02-08,"24.400000"
"787",2019-02-11,"24.340000"
"788",2019-02-12,"24.379999"
"789",2019-02-13,"24.040001"
"790",2019-02-14,"23.879999"
"791",2019-02-15,"23.860001"
"792",2019-02-18,"23.860001"
"793",2019-02-19,"23.879999"
"794",2019-02-20,"23.719999"
"795",2019-02-21,"23.639999"
"796",2019-02-22,"23.719999"
"797",2019-02-25,"23.760000"
"798",2019-02-26,"23.620001"
"799",2019-02-27,"23.500000"
"800",2019-02-28,"23.360001"
"801",2019-03-01,"23.160000"
"802",2019-03-04,"22.879999"
"803",2019-03-05,"22.900000"
"804",2019-03-06,"22.940001"
"805",2019-03-07,"22.500000"
"806",2019-03-08,"21.500000"
"807",2019-03-11,"20.780001"
"808",2019-03-12,"21.379999"
"809",2019-03-13,"20.660000"
"810",2019-03-14,"21.040001"
"811",2019-03-15,"20.400000"
"812",2019-03-18,"20.080000"
"813",2019-03-19,"20.240000"
"814",2019-03-20,"19.660000"
"815",2019-03-21,"19.260000"
"816",2019-03-22,"18.990000"
"817",2019-03-25,"18.840000"
"818",2019-03-26,"18.750000"
"819",2019-03-27,"18.549999"
"820",2019-03-28,"19.000000"
"821",2019-03-29,"18.700001"
"822",2019-04-01,"18.600000"
